Household: Household ID,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017
a009000003NAfnf,0,0,0,1,0
a009000003NAfnh,0,0,0,1,0
a009000003NAfni,0,0,0,1,0
a009000003NAfnk,0,0,0,1,0
a009000003NAfnm,0,0,0,1,0
a009000003NAfno,0,0,0,1,0
a009000003NAfnp,0,0,0,1,0
a009000003NAfnv,0,0,0,1,0
a009000003NAfnw,0,0,0,1,0
a009000003NAfo1,0,0,0,1,0
a009000003NAfo2,0,0,0,1,0
a009000003NAfo6,0,0,0,1,0
a009000003NAfo9,0,0,0,1,0
a009000003NAfoA,0,0,0,1,0
a009000003NAfoF,0,0,0,2,0
a009000003NAfoH,0,0,0,1,0
a009000003NAfoI,0,0,0,1,0
a009000003NAfoM,0,0,0,1,0
a009000003NAfoN,0,0,0,1,0
a009000003NAfoP,0,0,0,1,0
a009000003NAfoQ,0,0,0,1,0
a009000003NAfoY,0,0,0,1,0
a009000003NAfob,0,0,0,1,0
a009000003NAfzF,0,0,0,1,0
a009000003NAg9f,0,0,0,1,0
a009000003NAiZ9,0,0,0,1,0
a009000003NAkzU,0,0,0,1,0
a009000003NAlAr,0,0,0,1,0
a009000003NAlCh,0,0,0,1,0
a009000003P9ykP,0,0,0,1,0
a009000003P9z3Z,0,0,0,1,0
a009000003Qwf8R,0,0,0,1,0
a009000003QxClE,0,0,0,1,0
a009000003QxCoa,0,0,0,1,0
a009000003QxEQw,0,0,0,1,0
a009000003QxERu,0,0,0,1,0
a009000003QxESg,0,0,0,1,0
a009000003QxEUJ,0,0,0,1,0
a009000003QxEa1,0,0,0,1,0
a009000003QxEmB,0,0,0,1,0
a009000003QxlEd,0,0,0,1,0
a009000003QxmA1,0,0,0,1,0
a009000003QxmGx,0,0,0,1,0
a009000003QxmNE,0,0,0,1,0
a009000003QxmUv,0,0,0,1,0
a009000003QxmWr,0,0,0,1,0
a009000003QySvl,0,0,0,1,0
a009000003SWg4u,0,0,0,1,0
a009000003SWgN6,0,0,0,1,0
a009000003U0zRt,0,0,0,1,0
a009000003U0zTP,0,0,0,1,0
a009000003U0zVL,0,0,0,1,0
a009000003UjYWv,0,0,0,1,0
a009000003UlTom,0,0,0,1,0
a009000003UlV5y,0,1,0,0,0
a009000003YMaVY,0,0,0,0,1
a009000003YMlVU,0,0,0,0,1
a009000003YMs5i,0,0,0,0,1
a009000003YMsDP,0,0,0,0,1
a009000003YN4ae,0,0,0,0,1
a009000003YN4uB,0,0,0,0,1
a0090000004GCjs,0,0,1,0,0
a0090000004GCln,1,0,0,0,0
a0090000004GCoJ,5,3,3,1,0
a0090000004GCtg,4,6,3,4,0
a0090000004GCyg,1,3,4,0,0
a0090000004GDFB,5,2,3,3,0
a0090000004GDMZ,4,4,2,9,0
a0090000004GDoI,1,0,0,1,0
a0090000004GEEh,3,2,0,0,0
a0090000004GEKL,0,1,1,0,0
a0090000004GEMM,0,0,3,0,0
a0090000004GERi,0,1,1,0,0
a0090000004GESj,0,1,2,0,0
a0090000004GEe7,3,2,11,9,0
a0090000004GEge,5,1,9,1,0
a0090000004GEmP,4,3,2,3,0
a0090000004GF4e,0,1,0,0,0
a0090000004GF7I,0,4,0,0,0
a0090000004GFG6,26,10,9,7,0
a0090000004GFHz,1,1,0,1,0
a0090000004GFXX,1,1,1,10,0
a0090000004GNWb,2,0,3,1,0
a0090000004GNnp,0,1,0,0,0
a0090000004GNpk,7,4,5,1,0
a0090000004GNx1,5,3,4,9,0
a0090000004GO99,2,0,2,1,0
a0090000004GOfE,4,2,6,6,0
a0090000004GOuj,3,2,2,2,0
a0090000004GP16,0,1,4,0,0
a0090000004GPO4,4,3,5,5,0
a0090000004GPoW,2,0,0,0,0
a0090000004GQD6,4,0,0,0,0
a0090000004GQet,0,0,1,1,0
a0090000004GR8g,1,1,2,0,0
a0090000004GYfW,0,1,0,0,0
a0090000004GYh4,0,1,0,0,0
a0090000004GYok,2,2,3,3,0
a0090000004GYs3,1,4,0,5,0
a0090000004GYtO,4,5,1,5,0
a0090000004GYtR,1,1,1,0,0
a0090000004GYxC,0,2,1,0,0
a0090000004GZ3x,1,1,0,0,0
a0090000004GZG9,2,0,0,0,0
a0090000004GZY2,1,1,0,0,0
a0090000004GZZi,1,1,1,1,0
a0090000004GZds,7,1,0,1,0
a0090000004GZe0,1,0,0,0,0
a0090000004GZfx,2,4,10,4,0
a0090000004Ga2E,0,8,0,0,0
a0090000004Ga3A,2,0,2,1,0
a0090000004Ga4c,4,5,1,5,0
a0090000004Ga55,1,0,0,0,0
a0090000004GaGk,6,5,1,6,0
a0090000004GaI4,2,0,1,1,0
a0090000004GadH,8,22,16,3,0
a0090000004ju0m,2,0,0,0,0
a0090000004jveF,1,0,0,0,0
a0090000004jvjt,2,1,0,0,0
a0090000005IzoS,0,2,0,3,0
a0090000005LIi5,5,2,3,0,0
a0090000006OwGD,3,3,3,8,0
a0090000006PmvQ,2,2,1,4,0
a0090000006jGEK,0,0,0,1,0
a0090000008MNma,3,3,1,0,0
a0090000008MQtO,1,1,6,12,0
a0090000008MQyF,1,0,0,2,0
a0090000008MdyC,2,3,2,0,0
a00900000097r5T,1,0,0,0,0
a0090000009aVAj,1,2,1,2,0
a0090000009afxX,8,8,0,0,0
a0090000009b5Vt,2,4,2,0,0
a0090000009b5Vu,1,0,0,0,0
a0090000009b5WS,1,0,0,0,0
a0090000009b5YL,1,0,0,0,0
a0090000009b5cv,1,1,0,1,0
a0090000009b5d6,1,1,1,10,1
a0090000009b5fw,1,1,1,2,0
a0090000009b5gp,0,0,0,2,0
a0090000009b5hK,0,3,6,0,0
a0090000009b5hM,2,0,0,1,0
a0090000009b5i6,0,1,1,2,0
a0090000009b5iA,0,0,0,1,0
a0090000009b5iz,1,0,0,0,0
a0090000009b5jf,0,0,1,4,0
a0090000009b5jl,2,0,0,0,0
a0090000009b5kh,1,2,1,3,0
a0090000009b5kr,0,0,1,1,0
a0090000009b5l4,3,0,0,0,0
a0090000009b5lm,0,0,0,1,0
a0090000009b5mE,0,0,1,0,0
a0090000009b5mp,1,0,0,0,0
a0090000009b5nr,0,1,0,0,0
a0090000009b5oQ,0,1,0,0,0
a0090000009b5pE,1,1,7,12,1
a0090000009b5ps,1,0,0,0,0
a0090000009b5qc,3,3,8,1,0
a0090000009b5r8,0,1,1,0,0
a0090000009b5rP,1,0,0,0,0
a0090000009b5rr,1,1,0,0,0
a0090000009b5sd,1,0,1,0,0
a0090000009b5tM,1,0,0,0,0
a0090000009b5ti,1,0,0,0,0
a0090000009b5u0,8,11,9,8,0
a0090000009b5uN,0,0,1,0,0
a0090000009b5vt,0,1,2,0,0
a0090000009b5w3,1,1,0,0,0
a0090000009b5wZ,1,0,0,0,0
a0090000009b5wz,3,3,1,1,0
a0090000009b5xE,1,0,0,0,0
a0090000009b5xT,2,0,0,0,0
a0090000009b5xU,0,0,1,0,0
a0090000009b5xd,0,1,0,0,0
a0090000009b5xp,1,0,0,0,0
a0090000009b5y8,1,0,1,0,0
a0090000009b5yM,0,0,1,1,0
a0090000009b5yf,0,1,0,1,0
a0090000009b5yo,3,0,0,0,0
a0090000009b5yp,7,1,0,0,0
a0090000009b5zA,0,2,0,0,0
a0090000009b5zL,2,0,1,0,0
a0090000009b5zn,0,1,0,0,0
a0090000009b5zt,3,0,2,0,0
a0090000009b60E,1,0,0,0,0
a0090000009b60H,0,1,0,0,0
a0090000009b60S,0,0,2,0,0
a0090000009b60g,1,0,0,0,0
a0090000009b611,0,0,0,1,0
a0090000009b61O,0,1,0,0,0
a0090000009b61T,2,0,0,0,0
a0090000009b61W,0,0,2,0,0
a0090000009b61j,1,0,0,0,0
a0090000009b629,3,1,0,0,0
a0090000009b62N,0,0,0,1,0
a0090000009b62X,0,2,2,1,0
a0090000009b62q,1,0,0,0,0
a0090000009b634,2,2,0,1,0
a0090000009b63Z,1,3,0,2,0
a0090000009b63d,1,0,2,1,0
a0090000009b63i,1,0,0,0,0
a0090000009b63s,0,1,0,0,0
a0090000009b64K,1,0,0,0,0
a0090000009b64Z,1,0,0,0,0
a0090000009b64f,1,0,0,0,0
a0090000009b64x,0,1,0,0,0
a0090000009b654,0,0,2,0,0
a0090000009b65X,0,0,0,2,0
a0090000009b666,1,0,0,0,0
a0090000009b66L,0,3,2,2,0
a0090000009b66R,0,1,0,0,0
a0090000009b66T,0,0,2,0,0
a0090000009b67G,0,1,2,10,0
a0090000009b67v,0,0,1,0,0
a0090000009b686,0,1,0,0,0
a0090000009b68E,1,0,0,0,0
a0090000009b68s,0,0,0,1,0
a0090000009b68y,2,0,0,0,0
a0090000009b69p,1,0,0,0,0
a0090000009b6AN,1,0,1,0,0
a0090000009b6AT,2,0,0,0,0
a0090000009b6Aa,1,0,0,0,0
a0090000009b6BP,0,0,0,1,0
a0090000009b6BS,1,13,11,2,0
a0090000009b6Bp,0,2,3,0,0
a0090000009b6Bw,1,0,0,0,0
a0090000009b6C6,0,1,1,0,0
a0090000009b6Ce,2,1,1,1,0
a0090000009b6E7,1,0,0,0,0
a0090000009b6EA,1,0,0,0,0
a0090000009b6EX,1,0,0,0,0
a0090000009b6EZ,1,0,2,0,0
a0090000009b6Ew,0,0,1,2,0
a0090000009b6FA,1,0,0,0,0
a0090000009b6FZ,2,1,1,1,0
a0090000009b6Fa,3,0,0,0,0
a0090000009b6Fk,1,0,0,0,0
a0090000009b6Fr,0,2,0,0,0
a0090000009b6Fs,1,0,0,0,0
a0090000009b6G6,0,0,1,0,0
a0090000009b6GX,0,0,0,1,0
a0090000009b6GZ,3,1,5,12,1
a0090000009b6Gd,1,0,0,0,0
a0090000009b6Gv,1,0,0,0,0
a0090000009b6H8,1,0,0,0,0
a0090000009b6HO,1,0,0,0,0
a0090000009b6HS,1,0,0,0,0
a0090000009b6HX,2,0,0,0,0
a0090000009b6Hh,2,3,4,0,0
a0090000009b6Hl,1,0,0,0,0
a0090000009b6IC,1,0,0,0,0
a0090000009b6IY,0,1,1,0,0
a0090000009b6Ig,1,0,0,0,0
a0090000009b6JA,1,0,1,0,0
a0090000009b6KR,2,0,0,0,0
a0090000009b6Kc,4,3,4,1,0
a0090000009b6Kj,0,1,0,0,0
a0090000009b6LK,1,0,0,0,0
a0090000009b6LN,1,0,0,0,0
a0090000009b6LU,1,0,1,0,0
a0090000009b6LW,1,0,0,0,0
a0090000009b6LZ,0,7,12,6,0
a0090000009b6Le,1,0,0,0,0
a0090000009b6Lj,4,2,1,4,0
a0090000009b6M9,0,1,0,0,0
a0090000009b6MA,1,0,0,0,0
a0090000009b6Md,1,0,1,0,0
a0090000009b6Nc,1,0,0,0,0
a0090000009b6Ne,3,3,1,2,0
a0090000009b6Nf,0,0,0,3,0
a0090000009b6O8,0,2,2,0,0
a0090000009b6OB,1,2,0,0,0
a0090000009b6OM,0,2,3,0,0
a0090000009b6OP,1,1,0,12,1
a0090000009b6Oo,2,0,0,0,0
a0090000009b6Ou,1,1,0,1,0
a0090000009b6P6,1,0,1,0,0
a0090000009b6PN,2,0,0,0,0
a0090000009b6Pg,1,0,0,0,0
a0090000009b6Py,2,0,0,0,0
a0090000009b6QX,1,1,0,0,0
a0090000009b6Qq,1,0,0,0,0
a0090000009b6Ro,1,0,0,0,0
a0090000009b6Rz,2,0,0,0,0
a0090000009b6SO,0,0,0,1,0
a0090000009b6TH,2,0,0,0,0
a0090000009b6TK,2,1,0,0,0
a0090000009b6TX,2,0,0,0,0
a0090000009b6Tg,1,0,0,0,0
a0090000009b6U4,3,6,3,7,0
a0090000009b6UF,1,1,0,1,0
a0090000009b6UG,0,0,1,0,0
a0090000009b6UN,2,2,0,0,0
a0090000009b6Ua,0,0,0,1,0
a0090000009b6Uj,1,0,0,0,0
a0090000009b6VL,1,1,0,0,0
a0090000009b6VP,0,1,0,0,0
a0090000009b6VU,3,3,2,3,0
a0090000009b6Vr,1,1,0,1,0
a0090000009b6WG,0,0,1,0,0
a0090000009b6WW,5,3,3,0,0
a0090000009b6Wt,0,1,0,0,0
a0090000009b6YK,0,0,1,0,0
a0090000009b6Yd,0,0,0,1,0
a0090000009b6Yp,3,4,4,4,0
a0090000009b6Z9,1,3,1,3,0
a0090000009b6Zb,2,0,1,2,0
a0090000009b6Zc,0,0,6,7,0
a0090000009b6Zm,0,0,2,3,0
a0090000009b6aL,0,0,0,1,0
a0090000009b6an,0,0,0,1,0
a0090000009b6b6,1,4,0,1,0
a0090000009b6bG,1,0,0,0,0
a0090000009b6bH,2,0,0,0,0
a0090000009b6bI,1,0,0,0,0
a0090000009b6bN,0,0,1,0,0
a0090000009b6cB,3,0,0,0,0
a0090000009b6cW,0,0,1,0,0
a0090000009b6ci,4,3,0,2,0
a0090000009b6dJ,13,14,12,13,0
a0090000009b6dh,2,2,2,2,0
a0090000009b6e4,2,0,1,0,0
a0090000009b6fK,1,0,0,0,0
a0090000009b6fM,2,2,0,0,0
a0090000009b6fb,1,0,0,0,0
a0090000009b6fs,0,0,0,1,0
a0090000009b6fx,1,0,0,0,0
a0090000009b6gD,1,1,0,0,0
a0090000009b6ge,2,2,1,1,0
a0090000009b6hM,9,3,0,0,0
a0090000009b6hU,1,0,0,0,0
a0090000009b6hX,1,0,0,0,0
a0090000009b6i1,0,1,0,0,0
a0090000009b6i2,2,0,0,0,0
a0090000009b6iY,1,0,0,0,0
a0090000009b6in,0,0,0,1,0
a0090000009b6jD,0,1,0,0,0
a0090000009b6jJ,2,0,0,0,0
a0090000009b6jZ,1,0,0,0,0
a0090000009b6jk,4,0,0,0,0
a0090000009b6ju,0,0,0,2,0
a0090000009b6kG,1,0,0,0,0
a0090000009b6kj,0,1,3,3,0
a0090000009b6kq,1,0,0,0,0
a0090000009b6lM,0,0,1,0,0
a0090000009b6lX,1,0,2,1,0
a0090000009b6lf,0,0,0,3,0
a0090000009b6lq,2,0,0,0,0
a0090000009b6m2,1,0,0,0,0
a0090000009b6mS,1,0,1,1,0
a0090000009b6mi,1,0,2,1,0
a0090000009b6mm,2,0,0,0,0
a0090000009b6pC,11,12,8,11,0
a0090000009vFvz,1,1,0,0,0
a009000000ARaqJ,0,1,2,0,0
a009000000ASto5,1,0,0,0,0
a009000000AStp4,2,0,0,0,0
a009000000AStrU,1,4,0,0,0
a009000000AStvI,2,0,0,0,0
a009000000ATyns,3,1,2,0,0
a009000000AU99f,0,1,0,0,0
a009000000AUKsU,1,0,0,0,0
a009000000AUL5n,1,0,0,0,0
a009000000AUL6d,0,1,0,0,0
a009000000AUL6i,0,0,0,1,0
a009000000AUL9q,1,1,0,0,0
a009000000AULA8,1,0,0,0,0
a009000000AUiib,2,1,0,0,0
a009000000AuTwq,4,5,3,2,0
a009000000AuvwK,3,0,0,0,0
a009000000Auvwr,1,0,0,0,0
a009000000AvxfA,2,2,3,3,0
a009000000BiWXV,1,0,0,0,0
a009000000Bidz4,1,0,0,0,0
a009000000BieJl,1,0,0,0,0
a009000000Bj3fx,8,13,12,5,0
a009000000BjLBk,0,1,0,0,0
a009000000BjTeP,1,0,0,0,0
a009000000BkAXh,1,0,0,0,0
a009000000Blix6,0,0,1,0,0
a009000000CPlab,5,1,2,2,0
a009000000CPmqr,2,0,0,0,0
a009000000CQsPM,2,0,0,0,0
a009000000CQsS5,1,0,0,0,0
a009000000CQsSP,1,0,0,0,0
a009000000CR1Hc,3,4,3,0,0
a009000000DTULa,1,0,0,0,0
a009000000DTULg,1,0,0,0,0
a009000000DTULh,1,0,0,0,0
a009000000DTULi,1,0,0,0,0
a009000000DTULj,1,0,0,0,0
a009000000DTULs,1,0,0,0,0
a009000000DTULz,1,0,0,0,0
a009000000DTUM1,1,0,0,0,0
a009000000DTUM2,2,2,0,0,0
a009000000DTUM4,1,0,0,0,0
a009000000DTUM5,1,1,0,0,0
a009000000DTUM8,1,0,0,0,0
a009000000DTUMC,1,0,0,0,0
a009000000DTUME,1,0,0,0,0
a009000000DTUMF,2,0,0,0,0
a009000000DTUMG,1,0,0,0,0
a009000000DTUMH,1,0,0,0,0
a009000000DTUMI,1,0,0,0,0
a009000000DTUMK,1,0,0,0,0
a009000000DTUMM,1,0,0,0,0
a009000000DTUMP,1,0,0,0,0
a009000000DTUMS,2,1,1,0,0
a009000000DTUMT,1,0,0,0,0
a009000000DTUMU,1,0,0,0,0
a009000000DTUMY,1,0,0,0,0
a009000000DTUMZ,2,0,0,0,0
a009000000DTUMa,1,0,0,0,0
a009000000DTUMb,1,0,0,0,0
a009000000DTUMg,1,0,0,0,0
a009000000DTUMk,1,0,0,0,0
a009000000DTUMm,1,0,0,0,0
a009000000DTUMo,1,0,0,0,0
a009000000DTUMy,1,0,0,0,0
a009000000DTUN1,0,1,0,0,0
a009000000DTUN3,1,0,0,0,0
a009000000DTUNC,1,0,0,0,0
a009000000DTUNO,0,1,1,0,0
a009000000DTUNd,0,0,0,2,0
a009000000DTUPs,1,0,0,0,0
a009000000DTaNu,1,0,0,0,0
a009000000DTrP4,3,0,0,0,0
a009000000DTryf,1,0,0,0,0
a009000000DUZYE,1,0,0,0,0
a009000000DUyoc,0,0,1,0,0
a009000000DVaob,1,0,0,0,0
a009000000DViuh,2,0,0,0,0
a009000000DVjEH,1,4,1,0,0
a009000000DVq6P,1,0,0,0,0
a009000000DVq6Q,2,0,0,0,0
a009000000DVq6R,1,0,0,0,0
a009000000DVq6S,1,0,0,0,0
a009000000DVq6T,2,0,0,0,0
a009000000DVq6U,1,0,0,0,0
a009000000DVq6V,1,0,0,0,0
a009000000DVq6W,2,0,0,0,0
a009000000DVq6X,1,0,0,0,0
a009000000DVq6Y,1,0,0,0,0
a009000000DVq6Z,1,0,0,0,0
a009000000DVq6a,1,0,0,0,0
a009000000DVq6b,1,0,0,0,0
a009000000DVq6c,1,0,0,0,0
a009000000DVq6d,1,0,0,0,0
a009000000DVq6e,1,0,0,0,0
a009000000DVq6g,2,0,0,0,0
a009000000DVq6h,1,0,0,0,0
a009000000DVq6i,2,0,0,0,0
a009000000DVq6j,0,1,1,0,0
a009000000DVq6k,1,1,0,5,1
a009000000DVq6l,2,0,0,0,0
a009000000DVq6m,2,0,0,0,0
a009000000DVq6n,1,0,0,0,0
a009000000DVq6p,1,0,0,0,0
a009000000DVq6q,0,1,3,8,0
a009000000DVq6r,1,0,0,0,0
a009000000DVq6s,1,0,0,0,0
a009000000DVq6t,1,0,0,0,0
a009000000DVq6u,1,0,0,0,0
a009000000DVq6v,1,0,0,0,0
a009000000DVq6w,2,0,0,0,0
a009000000DVq6x,1,0,0,0,0
a009000000DVq6z,2,0,0,0,0
a009000000DVq70,1,0,0,0,0
a009000000DVq71,1,0,0,0,0
a009000000DVq72,1,0,0,0,0
a009000000DWEQQ,1,0,0,0,0
a009000000DWEQT,1,0,0,0,0
a009000000DWEQU,1,0,0,0,0
a009000000DWEQY,1,0,0,0,0
a009000000DWETI,2,0,0,0,0
a009000000DWETa,1,0,0,0,0
a009000000DWETk,1,0,0,0,0
a009000000DWETn,1,0,0,0,0
a009000000DWETo,1,0,0,0,0
a009000000DWETw,1,0,0,0,0
a009000000DWEU5,1,0,0,0,0
a009000000DWEU6,1,0,0,0,0
a009000000DWEU7,1,0,0,0,0
a009000000DWEU9,1,0,0,0,0
a009000000DWEUA,1,0,0,0,0
a009000000DWEUB,1,0,0,0,0
a009000000DWEUC,1,0,0,0,0
a009000000DWEUD,2,0,1,0,0
a009000000DWEUE,1,0,0,0,0
a009000000DWEUF,1,0,0,0,0
a009000000DWEUG,1,0,0,0,0
a009000000DWEUI,1,2,0,0,0
a009000000DWEUJ,1,0,0,0,0
a009000000DWEUK,1,0,0,0,0
a009000000DWEUL,2,0,0,0,0
a009000000DWEUM,1,0,0,0,0
a009000000DWEUP,1,0,0,0,0
a009000000DWEUQ,1,0,0,0,0
a009000000DWEUR,1,0,0,0,0
a009000000DWEUS,1,0,0,0,0
a009000000DWEUU,1,0,0,0,0
a009000000DWEUV,1,0,0,0,0
a009000000DWEUY,1,0,0,0,0
a009000000DWEUc,1,0,0,0,0
a009000000DWEUd,1,0,0,0,0
a009000000DWEUe,1,0,0,0,0
a009000000DWEUf,1,0,0,0,0
a009000000DWEUg,1,0,0,0,0
a009000000DWEUh,1,0,0,0,0
a009000000DWEUi,1,0,0,0,0
a009000000DWEUj,1,0,0,0,0
a009000000DWEUk,1,0,0,0,0
a009000000DWEUl,1,0,0,0,0
a009000000DWEUm,1,0,0,0,0
a009000000DWEUn,1,0,0,0,0
a009000000DWEUo,1,0,0,0,0
a009000000DWEUp,1,0,0,0,0
a009000000DWEUq,1,0,0,0,0
a009000000DWEUs,1,0,0,0,0
a009000000DWEUt,1,0,0,0,0
a009000000DWEUv,1,0,0,0,0
a009000000DWEUy,1,0,0,0,0
a009000000DWEUz,1,0,0,0,0
a009000000DWEV0,1,0,0,0,0
a009000000DWEV1,1,0,0,0,0
a009000000DWEV2,1,0,0,0,0
a009000000DWEVD,1,0,0,0,0
a009000000DWEVH,1,0,0,0,0
a009000000DWEVN,1,0,0,0,0
a009000000DWEVO,1,0,0,0,0
a009000000DWEVP,1,0,0,0,0
a009000000DWEVV,1,0,0,0,0
a009000000DWEVW,1,0,0,0,0
a009000000DWEVX,1,0,0,0,0
a009000000DWEVd,1,0,0,0,0
a009000000DXUI4,1,1,0,0,0
a009000000DXUK7,1,0,1,0,0
a009000000DXUO2,1,0,0,0,0
a009000000DXUQ8,1,0,0,0,0
a009000000DXVVu,2,0,0,0,0
a009000000G6N5b,3,2,6,8,0
a009000000G6bur,1,0,0,0,0
a009000000G6bxs,1,0,0,0,0
a009000000G6c4e,1,0,0,0,0
a009000000G6cH9,2,0,0,1,0
a009000000G6cIl,1,0,0,0,0
a009000000G6oSw,1,0,0,0,0
a009000000G6ocI,1,0,0,0,0
a009000000G6ofF,1,0,0,0,0
a009000000G6okd,1,0,0,0,0
a009000000G6op9,1,0,0,0,0
a009000000G6ot4,1,0,0,0,0
a009000000G6pIV,1,0,0,0,0
a009000000G6q9e,1,0,0,0,0
a009000000G6qBL,1,0,0,0,0
a009000000G6qCn,1,0,0,0,0
a009000000G6qIb,1,0,0,0,0
a009000000G6qSM,1,0,0,0,0
a009000000G6s1w,2,0,0,0,0
a009000000G6s3w,1,0,0,0,0
a009000000G6sF2,1,0,0,0,0
a009000000G6tjf,1,0,0,0,0
a009000000G6vO6,1,0,0,0,0
a009000000HS7uS,1,1,2,2,0
a009000000HSSKi,1,0,0,0,0
a009000000HSSZo,1,0,0,0,0
a009000000HSkHr,2,12,11,0,0
a009000000HSvEf,1,0,0,0,0
a009000000HSvNF,1,0,0,0,0
a009000000HnHVI,1,0,0,0,0
a009000000HnHVK,1,0,0,0,0
a009000000HnHVM,1,0,0,0,0
a009000000HnHVN,1,0,0,0,0
a009000000HnHVO,1,0,0,0,0
a009000000HnHVP,1,0,0,0,0
a009000000HnHVR,1,0,0,0,0
a009000000HnHVS,7,0,0,0,0
a009000000HnHVV,1,0,0,0,0
a009000000HnHVY,1,0,0,0,0
a009000000HnHVZ,1,0,0,0,0
a009000000HnHVc,1,0,0,0,0
a009000000HnHVf,1,0,0,0,0
a009000000HnHVn,1,0,0,0,0
a009000000HnR1q,1,0,0,0,0
a009000000Hnera,5,2,1,2,1
a009000000Hnhyb,1,2,2,2,0
a009000000HnjWm,1,0,0,0,0
a009000000Hnjeq,1,0,0,0,0
a009000000Hnxee,1,0,1,1,0
a009000000ICezb,1,0,0,0,0
a009000000ICgTH,0,0,0,1,0
a009000000IeJ81,0,0,6,2,0
a009000000IeNGT,1,0,3,0,0
a009000000Iet4a,0,0,0,1,0
a009000000Ietio,1,0,0,0,0
a009000000IfUWy,3,0,0,0,0
a009000000It97D,1,0,1,0,0
a009000000It97E,1,0,0,0,0
a009000000It97F,1,0,0,0,0
a009000000It97G,10,14,2,0,0
a009000000It97H,1,0,0,0,0
a009000000It97I,2,0,0,0,0
a009000000It97J,1,0,0,0,0
a009000000It97K,1,0,0,0,0
a009000000It97L,1,0,0,0,0
a009000000It97O,1,5,0,0,0
a009000000It97Q,3,0,0,0,0
a009000000It97R,1,0,0,0,0
a009000000It97S,9,11,1,0,0
a009000000It97T,10,1,0,0,0
a009000000It97V,1,0,0,0,0
a009000000It97Y,1,0,0,0,0
a009000000ItA88,1,0,0,0,0
a009000000ItA8A,1,0,0,0,0
a009000000JNAVK,1,0,0,0,0
a009000000JNRvd,2,0,0,0,0
a009000000JNz1r,2,0,0,0,0
a009000000JNzLi,5,1,1,0,0
a009000000JqZeg,2,0,0,0,0
a009000000JtXry,2,0,0,0,0
a009000000KIUb7,0,1,0,3,0
a009000000KIVgy,1,0,0,0,0
a009000000KIVkN,4,0,0,0,0
a009000000KIVwS,2,0,0,0,0
a009000000KIW9o,1,0,0,0,0
a009000000KIZVE,0,0,1,0,0
a009000000KIZnP,2,0,0,0,0
a009000000KIZzL,2,0,1,1,0
a009000000KIanL,1,0,0,0,0
a009000000KIao5,0,1,1,2,0
a009000000KIbwW,1,0,0,0,0
a009000000KIcAX,1,0,0,0,0
a009000000KIcRu,1,0,0,0,0
a009000000KIdDE,2,0,0,0,0
a009000000KIeM2,1,0,0,0,0
a009000000KIeRT,1,0,0,0,0
a009000000KIenl,1,0,0,0,0
a009000000KIhEr,1,0,0,0,0
a009000000Kmxt7,1,0,0,0,0
a009000000Kmz6K,1,0,0,0,0
a009000000KmzXy,2,0,1,0,0
a009000000KnNg5,2,0,0,0,0
a009000000KnmtN,0,0,0,3,0
a009000000Knn01,2,0,0,0,0
a009000000Knn54,3,0,0,1,0
a009000000KokfG,2,0,0,0,0
a009000000KpF1l,3,1,0,0,0
a009000000KpJus,1,0,0,0,0
a009000000KpON5,1,0,0,0,0
a009000000KpT7b,0,1,1,0,0
a009000000KpWU0,2,0,0,0,0
a009000000LKBuq,1,1,0,0,0
a009000000LKCbt,1,0,0,0,0
a009000000LKEoV,1,0,0,0,0
a009000000LKHBE,1,0,0,0,0
a009000000LKHH9,2,0,0,0,0
a009000000LKHMA,1,0,0,0,0
a009000000LKHZs,2,2,0,0,0
a009000000LKOmY,1,0,0,0,0
a009000000LKxFg,1,0,0,0,0
a009000000LKy6c,1,0,0,0,0
a009000000LKybB,1,2,1,2,0
a009000000LKywm,1,0,0,0,0
a009000000LKzOi,1,1,0,0,0
a009000000LKzPd,2,1,0,1,0
a009000000LKzn4,2,3,0,0,0
a009000000LKzwF,1,1,0,0,0
a009000000LL09S,1,1,1,0,0
a009000000LL0qD,1,0,0,0,0
a009000000LL111,1,0,0,0,0
a009000000LL1Se,3,1,0,0,0
a009000000LL1yC,1,1,0,0,0
a009000000LL2E7,1,1,0,0,0
a009000000LL2G4,1,0,0,0,0
a009000000LL2IX,1,0,0,0,0
a009000000LL2M8,1,0,0,0,0
a009000000LL2Re,1,1,0,0,0
a009000000LL2Yd,1,0,0,0,0
a009000000LL4I7,1,0,0,0,0
a009000000LL4Q4,1,0,0,0,0
a009000000LL4ce,1,0,0,0,0
a009000000LL5Oc,1,0,0,0,0
a009000000LLR7K,1,0,0,0,0
a009000000LLWf1,2,0,0,0,0
a009000000LLYiv,1,3,2,0,0
a009000000LLZRt,1,1,0,0,0
a009000000LLZai,2,0,0,0,0
a009000000LLZol,1,0,0,0,0
a009000000LLj6V,1,2,1,2,0
a009000000LLjRk,2,0,0,0,0
a009000000LLktJ,0,1,1,1,0
a009000000LLnPb,1,0,0,0,0
a009000000LLpS5,1,1,1,1,0
a009000000LMIsK,1,0,0,0,0
a009000000LMNLz,1,0,0,0,0
a009000000LMzRJ,1,0,0,0,0
a009000000LMzvZ,1,0,0,0,0
a009000000LN00z,1,0,0,0,0
a009000000LN1Np,1,1,0,0,0
a009000000LN6bF,4,1,3,2,0
a009000000LN6dx,1,0,0,0,0
a009000000LN724,1,0,0,0,0
